Customer Name,City,State,Days to Ship,Product Name,Actual Discount,Sales,Profit,Quantity,Order Day of Week,Order Day of Year,Order Year,Ship Day of Week,Ship Day of Year,Ship Year
209,236,41,5,448,0.0,11,5,2,6,220,2016,4,225,2016
209,236,41,5,755,0.0,59,24,6,6,220,2016,4,225,2016
220,360,70,5,213,0.0,59,21,2,6,220,2016,4,225,2016
220,360,70,5,1489,0.0,163,13,2,6,220,2016,4,225,2016
209,410,41,3,753,0.0,26,7,3,6,220,2016,2,223,2016
362,273,23,3,977,0.0,26,2,2,6,220,2016,2,223,2016
362,273,23,3,983,0.0,15,4,1,6,220,2016,2,223,2016
362,273,23,3,595,0.0,595,292,3,6,220,2016,2,223,2016
480,688,40,4,1562,0.0,593,213,4,6,220,2016,3,224,2016
480,688,40,4,1427,80.4,134,-34,2,6,220,2016,3,224,2016
480,688,40,4,1054,0.0,1709,564,3,6,220,2016,3,224,2016
480,688,40,4,1736,10.8,27,4,2,6,220,2016,3,224,2016
65,277,38,5,214,22.0,44,-8,3,6,220,2016,4,225,2016
65,277,38,5,1755,148.0,296,-225,11,6,220,2016,4,225,2016
69,586,87,2,1420,24.3,243,-14,2,6,220,2016,1,222,2016
69,586,87,2,1223,243.75,1625,-77,3,6,220,2016,1,222,2016
147,686,59,3,1287,0.0,103,39,6,0,221,2016,3,224,2016
147,686,59,3,680,0.0,1810,326,7,0,221,2016,3,224,2016
147,686,59,3,1168,0.0,143,6,2,0,221,2016,3,224,2016
450,817,72,4,1516,0.0,774,170,3,0,221,2016,4,225,2016
322,227,35,6,830,373.5,747,-269,3,0,221,2016,6,227,2016
322,227,35,6,1704,14.5,29,-4,5,0,221,2016,6,227,2016
512,979,56,2,1630,12.8,128,4,3,0,221,2016,2,223,2016
710,757,62,5,290,0.0,37,0,3,0,221,2016,5,226,2016
710,757,62,5,648,0.0,292,114,7,0,221,2016,5,226,2016
576,107,13,5,919,220.6,1103,-276,3,0,221,2016,5,226,2016
443,847,103,5,1371,15.0,30,-23,2,0,221,2016,5,226,2016
127,306,81,7,715,56.1,561,212,3,0,221,2016,0,228,2016
127,306,81,7,1603,11.9,119,-5,8,0,221,2016,0,228,2016
550,693,87,6,1,0.0,126,52,4,1,222,2016,0,228,2016
550,693,87,6,988,0.0,259,47,5,1,222,2016,0,228,2016
475,932,7,2,1710,0.0,81,41,5,1,222,2016,3,224,2016
372,488,84,6,7,0.0,68,20,5,1,222,2016,0,228,2016
372,488,84,6,990,0.0,42,12,5,1,222,2016,0,228,2016
267,32,84,5,150,81.45,543,26,1,3,224,2016,1,229,2016
565,850,41,3,1126,0.0,857,274,2,3,224,2016,6,227,2016
565,850,41,3,105,0.0,22,9,2,3,224,2016,6,227,2016
634,853,1,4,221,0.0,122,50,7,3,224,2016,0,228,2016
634,853,1,4,939,0.0,28,10,3,3,224,2016,0,228,2016
30,933,119,1,222,0.0,97,17,2,3,224,2016,4,225,2016
30,933,119,1,296,0.0,50,16,1,3,224,2016,4,225,2016
26,40,3,5,1543,0.0,504,116,3,3,224,2016,1,229,2016
26,40,3,5,202,0.0,107,9,2,3,224,2016,1,229,2016
26,40,3,5,1782,0.0,5,1,1,3,224,2016,1,229,2016
26,40,3,5,809,0.0,1158,232,9,3,224,2016,1,229,2016
26,40,3,5,1668,0.0,373,30,5,3,224,2016,1,229,2016
426,748,7,6,832,195.5,1955,608,4,3,224,2016,2,230,2016
426,748,7,6,719,15.7,157,59,3,3,224,2016,2,230,2016
426,748,7,6,59,0.0,22,1,1,3,224,2016,2,230,2016
426,748,7,6,248,0.0,116,35,1,3,224,2016,2,230,2016
426,748,7,6,1218,124.35,829,146,7,3,224,2016,2,230,2016
161,757,62,0,1422,19.8,33,-27,1,3,224,2016,3,224,2016
212,630,103,6,91,25.2,42,-23,2,3,224,2016,2,230,2016
212,630,103,6,1524,8.5,17,-3,2,3,224,2016,2,230,2016
212,630,103,6,4,16.0,32,-5,5,3,224,2016,2,230,2016
212,630,103,6,987,115.5,231,-190,9,3,224,2016,2,230,2016
212,630,103,6,1022,11.0,22,-15,4,3,224,2016,2,230,2016
212,630,103,6,602,48.5,97,-45,4,3,224,2016,2,230,2016
212,630,103,6,1735,23.5,47,-27,4,3,224,2016,2,230,2016
212,630,103,6,66,93.0,186,-141,9,3,224,2016,2,230,2016
212,630,103,6,242,63.0,126,-63,3,3,224,2016,2,230,2016
212,630,103,6,140,51.0,102,0,3,3,224,2016,2,230,2016
526,125,81,4,1742,0.0,57,7,3,4,225,2016,1,229,2016
526,125,81,4,13,0.0,473,113,9,4,225,2016,1,229,2016
526,125,81,4,1764,0.0,118,25,4,4,225,2016,1,229,2016
526,125,81,4,1679,0.0,57,27,2,4,225,2016,1,229,2016
212,34,7,2,311,0.0,64,32,2,4,225,2016,6,227,2016
212,34,7,2,1766,0.0,227,68,8,4,225,2016,6,227,2016
212,34,7,2,1276,0.0,59,30,3,4,225,2016,6,227,2016
212,34,7,2,255,0.0,415,8,7,4,225,2016,6,227,2016
366,306,81,3,1770,0.0,23,6,2,4,225,2016,0,228,2016
366,306,81,3,1598,0.0,9,4,1,4,225,2016,0,228,2016
282,228,59,2,524,21.8,218,77,2,4,225,2016,6,227,2016
282,228,59,2,275,0.0,155,26,3,4,225,2016,6,227,2016
282,228,59,2,298,0.0,108,25,2,4,225,2016,6,227,2016
282,228,59,2,8,0.0,44,14,3,4,225,2016,6,227,2016
282,228,59,2,616,0.0,158,32,5,4,225,2016,6,227,2016
426,552,70,4,586,5.8,58,0,4,4,225,2016,1,229,2016
426,552,70,4,715,56.1,561,212,3,4,225,2016,1,229,2016
426,552,70,4,1370,13.8,138,-3,5,4,225,2016,1,229,2016
426,552,70,4,1679,0.0,90,17,3,4,225,2016,1,229,2016
205,996,126,7,1765,0.0,56,18,2,4,225,2016,4,232,2016
205,996,126,7,1748,0.0,406,126,2,4,225,2016,4,232,2016
205,996,126,7,1090,0.0,624,37,2,4,225,2016,4,232,2016
599,825,41,5,972,0.0,327,114,4,4,225,2016,2,230,2016
643,843,102,4,1715,0.0,50,15,4,4,225,2016,1,229,2016
728,663,9,5,1449,121.8,1218,352,9,5,226,2016,3,231,2016
728,663,9,5,221,0.0,87,36,5,5,226,2016,3,231,2016
728,663,9,5,594,89.1,891,0,5,5,226,2016,3,231,2016
728,663,9,5,1196,0.0,146,66,1,5,226,2016,3,231,2016
428,885,77,5,1528,0.0,123,49,5,5,226,2016,3,231,2016
473,355,50,0,433,0.0,34,9,3,5,226,2016,5,226,2016
213,858,41,6,985,0.0,204,94,4,5,226,2016,4,232,2016
488,265,41,0,1729,35.7,119,-24,4,5,226,2016,5,226,2016
488,265,41,0,713,0.0,229,59,9,5,226,2016,5,226,2016
488,265,41,0,658,0.0,811,154,7,5,226,2016,5,226,2016
488,265,41,0,817,0.0,720,43,2,5,226,2016,5,226,2016
486,625,14,0,612,8.6,86,22,2,5,226,2016,5,226,2016
24,884,61,4,293,58.0,116,-56,5,5,226,2016,2,230,2016
24,884,61,4,5,11.0,22,-2,3,5,226,2016,2,230,2016
24,884,61,4,994,7.0,14,-2,3,5,226,2016,2,230,2016
24,884,61,4,1322,198.25,305,-270,5,5,226,2016,2,230,2016
190,92,41,4,301,0.0,38,9,2,6,227,2016,3,231,2016
227,586,87,4,566,0.0,27,5,2,6,227,2016,3,231,2016
292,200,2,6,1583,0.0,2125,234,6,6,227,2016,5,233,2016
661,166,122,6,1586,0.0,11,1,1,6,227,2016,5,233,2016
661,166,122,6,701,0.0,351,84,3,6,227,2016,5,233,2016
661,166,122,6,1463,0.0,279,114,2,6,227,2016,5,233,2016
191,660,100,4,224,12.5,25,-8,1,6,227,2016,3,231,2016
135,933,119,2,772,0.0,53,9,1,6,227,2016,1,229,2016
135,933,119,2,582,0.0,257,110,2,6,227,2016,1,229,2016
383,222,67,4,1092,526.4,1316,-527,7,6,227,2016,3,231,2016
324,125,81,3,187,0.0,74,23,8,6,227,2016,2,230,2016
324,125,81,3,594,53.4,534,0,3,6,227,2016,2,230,2016
284,552,70,1,1475,0.0,100,7,2,0,228,2016,1,229,2016
163,897,46,0,59,0.0,111,7,5,0,228,2016,0,228,2016
449,188,33,5,1269,39.4,197,57,3,0,228,2016,5,233,2016
40,764,101,1,115,7.0,14,-1,4,0,228,2016,1,229,2016
40,764,101,1,1365,176.0,352,-345,5,0,228,2016,1,229,2016
40,764,101,1,1324,234.5,469,-459,3,0,228,2016,1,229,2016
42,666,79,3,307,27.5,55,-39,4,0,228,2016,3,231,2016
760,674,6,5,184,0.0,33,9,5,1,229,2016,6,234,2016
206,186,40,4,105,0.0,33,13,3,1,229,2016,5,233,2016
206,186,40,4,715,199.6,499,33,4,1,229,2016,5,233,2016
229,103,16,2,362,0.0,289,23,2,1,229,2016,3,231,2016
229,103,16,2,179,0.0,12,1,3,1,229,2016,3,231,2016
229,103,16,2,1493,0.0,34,14,2,1,229,2016,3,231,2016
229,103,16,2,62,0.0,300,150,6,1,229,2016,3,231,2016
495,24,101,5,1111,57.0,114,-39,5,1,229,2016,6,234,2016
366,871,101,1,602,24.0,48,-22,2,1,229,2016,2,230,2016
276,70,59,0,1422,22.5,225,42,3,3,231,2016,3,231,2016
276,70,59,0,1394,0.0,428,107,4,3,231,2016,3,231,2016
276,70,59,0,158,0.0,85,0,3,3,231,2016,3,231,2016
259,123,81,0,298,0.0,54,12,1,3,231,2016,3,231,2016
604,225,58,6,242,42.0,84,-42,2,3,231,2016,2,237,2016
604,225,58,6,1176,35.5,71,-44,5,3,231,2016,2,237,2016
210,589,59,3,1731,36.2,362,36,3,3,231,2016,6,234,2016
210,589,59,3,731,0.0,191,8,7,3,231,2016,6,234,2016
210,658,14,4,306,0.0,186,17,7,3,231,2016,0,235,2016
210,658,14,4,1530,0.0,244,122,9,3,231,2016,0,235,2016
210,658,14,4,16,0.0,18,1,3,3,231,2016,0,235,2016
210,658,14,4,1619,4.4,44,10,1,3,231,2016,0,235,2016
210,658,14,4,685,0.0,1190,405,7,3,231,2016,0,235,2016
764,556,88,2,311,0.0,146,19,5,3,231,2016,5,233,2016
764,556,88,2,612,8.6,86,22,2,3,231,2016,5,233,2016
210,531,41,6,1597,2.4,24,-1,4,3,231,2016,2,237,2016
553,703,108,6,276,0.0,105,20,2,3,231,2016,2,237,2016
553,703,108,6,451,0.0,26,12,3,3,231,2016,2,237,2016
553,703,108,6,1775,0.0,97,29,2,3,231,2016,2,237,2016
553,703,108,6,1276,0.0,59,30,3,3,231,2016,2,237,2016
553,703,108,6,1372,254.0,635,-349,5,3,231,2016,2,237,2016
553,703,108,6,136,18.4,46,-14,1,3,231,2016,2,237,2016
420,23,83,5,1774,13.5,27,-6,4,3,231,2016,1,236,2016
420,23,83,5,707,103.5,207,-153,3,3,231,2016,1,236,2016
391,102,15,3,1271,53.4,267,-40,2,4,232,2016,0,235,2016
391,102,15,3,165,3.5,35,11,3,4,232,2016,0,235,2016
391,102,15,3,715,66.4,332,100,2,4,232,2016,0,235,2016
391,102,15,3,1176,10.2,102,10,4,4,232,2016,0,235,2016
440,927,117,6,1562,0.0,741,267,5,4,232,2016,3,238,2016
435,336,56,6,1707,0.0,16,2,1,4,232,2016,3,238,2016
435,336,56,6,1252,0.0,49,20,5,4,232,2016,3,238,2016
499,552,70,4,1778,0.0,345,38,7,4,232,2016,1,236,2016
499,552,70,4,1786,0.0,41,11,6,4,232,2016,1,236,2016
499,552,70,4,1371,5.4,54,1,2,4,232,2016,1,236,2016
787,503,41,4,964,0.0,1054,337,2,4,232,2016,1,236,2016
271,945,77,6,1467,244.35,1629,-153,3,4,232,2016,3,238,2016
353,371,121,3,1595,128.5,257,-252,4,4,232,2016,0,235,2016
426,576,87,4,163,0.0,62,6,5,5,233,2016,2,237,2016
96,531,41,4,17,1.5,15,6,2,5,233,2016,2,237,2016
783,481,81,2,1783,0.0,18,2,3,5,233,2016,0,235,2016
783,481,81,2,1211,0.0,223,4,3,5,233,2016,0,235,2016
241,331,59,3,1622,4.3,43,17,1,5,233,2016,1,236,2016
442,593,67,0,589,0.0,689,96,6,5,233,2016,5,233,2016
54,567,59,7,988,0.0,104,19,2,5,233,2016,5,240,2016
299,645,113,5,1229,36.5,73,-36,3,5,233,2016,3,238,2016
299,645,113,5,545,14.2,71,-14,4,5,233,2016,3,238,2016
299,645,113,5,298,40.5,81,-44,3,5,233,2016,3,238,2016
299,645,113,5,708,206.0,412,-412,6,5,233,2016,3,238,2016
299,645,113,5,714,103.5,207,-100,2,5,233,2016,3,238,2016
552,109,41,5,494,248.0,496,-79,2,5,233,2016,3,238,2016
597,600,81,2,518,97.7,977,271,3,6,234,2016,1,236,2016
253,732,98,4,992,0.0,22,7,3,6,234,2016,3,238,2016
783,73,1,5,160,0.0,25,3,2,6,234,2016,4,239,2016
783,73,1,5,163,0.0,25,2,2,6,234,2016,4,239,2016
783,73,1,5,1772,0.0,73,3,5,6,234,2016,4,239,2016
148,686,59,0,1771,0.0,25,2,2,6,234,2016,6,234,2016
448,757,62,3,211,0.0,80,22,3,6,234,2016,2,237,2016
649,227,35,3,1450,74.0,148,-101,2,6,234,2016,2,237,2016
649,227,35,3,1312,206.5,413,-314,9,6,234,2016,2,237,2016
742,531,41,0,529,52.8,132,-79,5,6,234,2016,6,234,2016
742,531,41,0,602,8.7,87,16,2,6,234,2016,6,234,2016
54,554,41,2,213,0.0,118,41,4,0,235,2016,2,237,2016
54,554,41,2,1288,0.0,18,7,2,0,235,2016,2,237,2016
40,394,81,6,1783,0.0,18,2,3,0,235,2016,6,241,2016
93,856,41,6,1309,0.0,429,17,3,0,235,2016,6,241,2016
93,856,41,6,927,0.0,21,1,2,0,235,2016,6,241,2016
93,856,41,6,1156,0.0,47,20,1,0,235,2016,6,241,2016
368,552,70,5,545,0.0,191,54,8,0,235,2016,5,240,2016
150,71,59,4,1393,0.0,880,97,8,0,235,2016,4,239,2016
150,71,59,4,15,0.0,154,39,3,0,235,2016,4,239,2016
150,71,59,4,888,122.4,816,-96,3,0,235,2016,4,239,2016
355,694,110,2,1232,34.8,58,-52,3,0,235,2016,2,237,2016
355,694,110,2,787,0.0,119,43,5,0,235,2016,2,237,2016
355,694,110,2,149,306.0,765,-153,2,0,235,2016,2,237,2016
177,913,87,6,698,44.85,299,-28,3,0,235,2016,6,241,2016
557,6,98,4,1217,78.0,195,-117,5,0,235,2016,4,239,2016
18,796,87,0,167,0.0,290,35,6,1,236,2016,1,236,2016
18,796,87,0,1148,0.0,207,33,2,1,236,2016,1,236,2016
380,655,41,3,187,0.0,46,14,5,1,236,2016,4,239,2016
174,241,24,5,94,0.0,36,7,3,1,236,2016,6,241,2016
399,122,5,2,1570,86.7,578,231,4,1,236,2016,3,238,2016
322,29,80,4,1393,52.8,264,-30,3,1,236,2016,5,240,2016
322,29,80,4,626,22.5,45,-2,4,1,236,2016,5,240,2016
469,277,38,7,646,10.0,20,-2,1,1,236,2016,1,243,2016
405,618,59,5,335,151.8,1518,253,3,3,238,2016,1,243,2016
405,618,59,5,1714,0.0,21,6,2,3,238,2016,1,243,2016
363,258,41,3,887,0.0,954,95,3,3,238,2016,6,241,2016
777,669,82,6,282,0.0,169,32,7,3,238,2016,2,244,2016
777,669,82,6,984,0.0,32,3,2,3,238,2016,2,244,2016
777,669,82,6,1503,0.0,119,47,3,3,238,2016,2,244,2016
678,523,65,4,1762,40.0,80,0,3,3,238,2016,0,242,2016
383,910,115,3,1646,0.0,10,5,1,3,238,2016,6,241,2016
770,840,41,2,1607,0.0,78,5,7,3,238,2016,5,240,2016
24,593,67,5,1081,0.0,191,51,5,3,238,2016,1,243,2016
24,593,67,5,1471,59.6,149,-40,2,3,238,2016,1,243,2016
365,989,88,1,1002,37.1,371,115,1,3,238,2016,4,239,2016
365,989,88,1,1431,46.0,460,31,3,3,238,2016,4,239,2016
365,989,88,1,313,0.0,29,10,2,3,238,2016,4,239,2016
558,640,59,3,1413,16.2,162,20,3,4,239,2016,0,242,2016
558,640,59,3,444,0.0,150,32,3,4,239,2016,0,242,2016
382,219,81,4,1401,0.0,104,37,2,4,239,2016,1,243,2016
437,757,62,6,1805,0.0,132,26,5,4,239,2016,3,245,2016
399,531,41,7,1633,9.1,91,22,2,4,239,2016,4,246,2016
399,531,41,7,52,13.3,133,46,5,4,239,2016,4,246,2016
218,526,41,5,671,0.0,115,47,2,4,239,2016,2,244,2016
597,741,40,4,1618,0.0,35,12,5,4,239,2016,1,243,2016
416,176,25,4,845,18.0,30,-35,1,4,239,2016,1,243,2016
219,504,101,5,163,9.5,19,-15,3,4,239,2016,2,244,2016
90,551,64,3,155,13.5,27,-20,2,4,239,2016,0,242,2016
90,551,64,3,240,32.5,65,-52,3,4,239,2016,0,242,2016
298,576,87,5,438,0.0,92,5,6,5,240,2016,3,245,2016
461,81,11,4,571,0.0,47,15,5,5,240,2016,2,244,2016
407,396,41,4,1687,0.0,142,3,6,5,240,2016,2,244,2016
685,75,30,4,55,0.0,54,15,4,5,240,2016,2,244,2016
656,188,33,3,1608,35.7,357,28,2,5,240,2016,1,243,2016
784,757,62,5,1401,0.0,155,56,3,5,240,2016,3,245,2016
784,757,62,5,213,0.0,148,52,5,5,240,2016,3,245,2016
784,757,62,5,1361,34.4,86,-55,6,5,240,2016,3,245,2016
394,102,15,4,819,68.2,341,-85,6,5,240,2016,2,244,2016
394,102,15,4,787,10.7,107,31,5,5,240,2016,2,244,2016
394,102,15,4,1799,15.4,154,22,7,5,240,2016,2,244,2016
394,102,15,4,246,62.0,620,82,6,5,240,2016,2,244,2016
75,523,65,7,555,17.0,34,-11,5,5,240,2016,5,247,2016
649,448,59,4,348,72.6,484,28,3,6,241,2016,3,245,2016
361,543,9,4,220,0.0,16,5,1,6,241,2016,3,245,2016
361,543,9,4,38,0.0,52,11,5,6,241,2016,3,245,2016
361,543,9,4,1703,0.0,27,2,2,6,241,2016,3,245,2016
655,403,81,5,1642,0.0,152,50,6,6,241,2016,4,246,2016
655,403,81,5,1643,0.0,78,27,3,6,241,2016,4,246,2016
655,403,81,5,180,0.0,30,11,5,6,241,2016,4,246,2016
655,403,81,5,123,0.0,179,25,5,6,241,2016,4,246,2016
655,403,81,5,1381,16.8,168,56,3,6,241,2016,4,246,2016
655,403,81,5,1502,0.0,108,22,3,6,241,2016,4,246,2016
774,531,41,3,849,3.5,35,4,3,6,241,2016,2,244,2016
774,531,41,3,480,24.9,249,64,2,6,241,2016,2,244,2016
349,219,81,2,1212,0.0,73,31,1,6,241,2016,1,243,2016
673,231,19,5,1703,0.0,28,3,2,6,241,2016,4,246,2016
406,933,119,5,1679,0.0,150,29,5,6,241,2016,4,246,2016
89,884,61,4,1698,28.5,57,-48,6,6,241,2016,3,245,2016
620,871,101,5,1017,245.0,490,-128,8,6,241,2016,4,246,2016
243,500,41,4,1112,0.0,197,20,4,0,242,2016,4,246,2016
198,459,95,1,982,0.0,34,1,2,0,242,2016,1,243,2016
198,459,95,1,1080,0.0,207,56,5,0,242,2016,1,243,2016
34,292,115,5,1732,48.5,485,199,4,0,242,2016,5,247,2016
614,757,62,3,1518,0.0,101,29,2,0,242,2016,3,245,2016
614,757,62,3,4,0.0,26,11,2,0,242,2016,3,245,2016
520,912,28,0,289,0.0,48,20,4,0,242,2016,0,242,2016
520,912,28,0,1785,0.0,26,7,4,0,242,2016,0,242,2016
520,912,28,0,1753,14.9,149,15,3,0,242,2016,0,242,2016
775,474,63,4,373,0.0,1217,304,7,0,242,2016,4,246,2016
775,474,63,4,1412,69.0,115,-158,5,0,242,2016,4,246,2016
775,474,63,4,579,0.0,146,19,3,0,242,2016,4,246,2016
775,474,63,4,290,0.0,49,0,4,0,242,2016,4,246,2016
775,474,63,4,1183,0.0,986,79,4,0,242,2016,4,246,2016
551,340,56,2,180,0.0,18,6,3,0,242,2016,2,244,2016
661,705,59,5,892,123.0,820,38,5,0,242,2016,5,247,2016
661,705,59,5,149,731.55,4877,746,9,0,242,2016,5,247,2016
212,238,77,5,663,0.0,90,39,4,0,242,2016,5,247,2016
652,75,30,4,1009,0.0,852,51,5,0,242,2016,4,246,2016
652,75,30,4,1180,0.0,492,187,2,0,242,2016,4,246,2016
36,42,49,7,1705,10.5,21,-6,3,0,242,2016,0,249,2016
363,27,113,3,1628,36.5,73,-25,3,0,242,2016,3,245,2016
363,27,113,3,1177,34.0,68,-27,3,0,242,2016,3,245,2016
52,724,108,6,1282,0.0,37,7,3,1,243,2016,0,249,2016
735,367,96,4,744,0.0,329,95,7,1,243,2016,5,247,2016
756,144,122,3,990,0.0,51,14,6,2,244,2016,5,247,2016
644,85,41,2,735,0.0,11,4,1,3,245,2016,5,247,2016
157,503,41,5,848,0.0,38,19,3,3,245,2016,1,250,2016
48,406,68,4,223,61.0,122,0,5,3,245,2016,0,249,2016
48,406,68,4,1700,20.0,40,-32,7,3,245,2016,0,249,2016
781,561,41,4,572,23.7,79,-2,2,3,245,2016,0,249,2016
781,561,41,4,218,0.0,43,5,3,3,245,2016,0,249,2016
781,561,41,4,161,0.0,33,10,3,3,245,2016,0,249,2016
781,561,41,4,445,0.0,24,11,5,3,245,2016,0,249,2016
781,561,41,4,1101,0.0,734,213,6,3,245,2016,0,249,2016
183,311,41,3,551,0.0,56,8,2,3,245,2016,6,248,2016
183,311,41,3,478,0.0,565,57,4,3,245,2016,6,248,2016
389,625,14,4,1519,0.0,102,13,2,3,245,2016,0,249,2016
389,625,14,4,610,13.0,130,11,3,3,245,2016,0,249,2016
600,266,101,6,289,24.0,48,-8,8,3,245,2016,2,251,2016
600,266,101,6,319,13.0,26,-24,1,3,245,2016,2,251,2016
600,266,101,6,1522,8.0,16,-12,2,3,245,2016,2,251,2016
600,266,101,6,1282,6.0,12,-7,2,3,245,2016,2,251,2016
600,266,101,6,1338,38.0,76,-54,3,3,245,2016,2,251,2016
134,521,111,5,203,0.0,108,37,2,4,246,2016,2,251,2016
134,521,111,5,1771,0.0,37,3,3,4,246,2016,2,251,2016
314,106,81,2,1127,391.3,1118,206,2,4,246,2016,6,248,2016
447,793,77,4,1763,0.0,137,38,5,4,246,2016,1,250,2016
447,793,77,4,1377,16.9,169,38,3,4,246,2016,1,250,2016
643,949,7,7,1445,245.2,2452,191,7,4,246,2016,4,253,2016
643,949,7,7,670,0.0,171,17,6,4,246,2016,4,253,2016
243,593,67,5,625,0.0,48,22,2,4,246,2016,2,251,2016
349,910,115,4,422,0.0,1298,65,9,4,246,2016,1,250,2016
764,686,59,2,594,106.9,1069,0,6,4,246,2016,6,248,2016
79,635,25,5,583,8.0,20,-8,2,4,246,2016,2,251,2016
79,635,25,5,1602,16.8,42,-6,4,4,246,2016,2,251,2016
79,635,25,5,1453,40.0,100,-23,1,4,246,2016,2,251,2016
343,512,41,4,1633,0.0,254,81,5,5,247,2016,2,251,2016
343,512,41,4,1113,0.0,94,21,2,5,247,2016,2,251,2016
343,512,41,4,1454,0.0,167,5,1,5,247,2016,2,251,2016
261,658,14,4,754,0.0,49,19,4,5,247,2016,2,251,2016
261,658,14,4,340,0.0,527,227,2,5,247,2016,2,251,2016
271,234,59,4,1629,4.4,44,11,1,5,247,2016,2,251,2016
192,822,2,2,1524,0.0,34,14,2,5,247,2016,0,249,2016
40,995,113,4,996,106.5,213,-145,3,5,247,2016,2,251,2016
40,995,113,4,114,9.5,19,-18,4,5,247,2016,2,251,2016
495,696,0,4,299,0.0,275,49,5,5,247,2016,2,251,2016
495,696,0,4,38,0.0,52,11,5,5,247,2016,2,251,2016
596,819,77,4,908,33.5,335,-22,7,5,247,2016,2,251,2016
514,834,81,4,1149,0.0,117,53,4,6,248,2016,3,252,2016
514,834,81,4,1507,0.0,166,27,3,6,248,2016,3,252,2016
451,851,41,2,597,0.0,591,118,3,6,248,2016,1,250,2016
451,851,41,2,1211,0.0,521,10,7,6,248,2016,1,250,2016
401,696,0,4,1011,0.0,2927,146,8,6,248,2016,3,252,2016
401,696,0,4,669,0.0,294,62,9,6,248,2016,3,252,2016
401,696,0,4,141,80.0,200,13,5,6,248,2016,3,252,2016
40,122,5,4,1531,0.0,52,18,2,6,248,2016,3,252,2016
25,423,41,3,1641,0.0,47,16,2,6,248,2016,2,251,2016
766,736,40,2,0,0.0,89,15,3,6,248,2016,1,250,2016
766,736,40,2,594,94.8,237,-119,2,6,248,2016,1,250,2016
741,883,87,5,1562,26.9,269,84,2,6,248,2016,4,253,2016
741,883,87,5,285,0.0,245,42,9,6,248,2016,4,253,2016
741,883,87,5,719,15.7,157,59,3,6,248,2016,4,253,2016
35,789,84,7,163,0.0,25,2,2,6,248,2016,6,255,2016
629,655,41,5,1429,0.0,2020,707,12,6,248,2016,4,253,2016
692,784,32,6,584,3.1,31,-2,2,6,248,2016,5,254,2016
451,854,9,6,1278,0.0,97,23,7,0,249,2016,6,255,2016
147,788,59,3,1523,0.0,48,2,3,0,249,2016,3,252,2016
147,788,59,3,1717,0.0,13,3,1,0,249,2016,3,252,2016
147,788,59,3,581,23.0,230,5,2,0,249,2016,3,252,2016
730,402,54,4,1379,38.6,386,90,7,0,249,2016,4,253,2016
155,824,41,0,933,3.5,7,-3,2,0,249,2016,0,249,2016
155,824,41,0,477,163.5,327,-39,1,0,249,2016,0,249,2016
70,182,68,7,222,0.0,97,17,2,0,249,2016,0,256,2016
70,182,68,7,1632,0.0,149,36,3,0,249,2016,0,256,2016
70,182,68,7,1614,0.0,31,10,3,0,249,2016,0,256,2016
70,182,68,7,1608,71.4,714,56,4,0,249,2016,0,256,2016
147,552,70,5,207,0.0,77,18,4,1,250,2016,6,255,2016
147,552,70,5,1038,0.0,40,10,2,1,250,2016,6,255,2016
147,552,70,5,582,57.8,578,212,5,1,250,2016,6,255,2016
565,893,107,0,1548,0.0,1308,536,3,1,250,2016,1,250,2016
565,893,107,0,880,129.6,216,-135,3,1,250,2016,1,250,2016
565,893,107,0,930,92.4,154,-85,3,1,250,2016,1,250,2016
565,893,107,0,1808,0.0,40,13,3,1,250,2016,1,250,2016
565,893,107,0,701,140.4,351,-94,5,1,250,2016,1,250,2016
787,822,2,5,893,0.0,300,42,2,1,250,2016,6,255,2016
491,411,41,4,507,0.0,1240,223,3,1,250,2016,5,254,2016
491,411,41,4,443,0.0,100,28,2,1,250,2016,5,254,2016
491,411,41,4,1030,0.0,112,24,3,1,250,2016,5,254,2016
491,411,41,4,1282,0.0,62,12,5,1,250,2016,5,254,2016
491,411,41,4,1245,0.0,18,4,3,1,250,2016,5,254,2016
491,411,41,4,1262,0.0,31,15,5,1,250,2016,5,254,2016
491,411,41,4,720,0.0,405,105,7,1,250,2016,5,254,2016
491,411,41,4,797,0.0,730,365,3,1,250,2016,5,254,2016
491,411,41,4,1099,0.0,799,240,3,1,250,2016,5,254,2016
491,411,41,4,1321,0.0,704,56,4,1,250,2016,5,254,2016
759,627,74,4,177,0.0,80,26,9,1,250,2016,5,254,2016
759,627,74,4,773,0.0,100,12,2,1,250,2016,5,254,2016
578,886,52,4,1700,0.0,77,30,7,3,252,2016,0,256,2016
773,261,17,4,907,15.7,157,24,3,3,252,2016,0,256,2016
773,261,17,4,979,0.0,41,6,3,3,252,2016,0,256,2016
109,828,9,5,217,0.0,290,110,9,3,252,2016,1,257,2016
109,828,9,5,3,0.0,122,11,4,3,252,2016,1,257,2016
109,828,9,5,569,2.9,29,9,3,3,252,2016,1,257,2016
109,828,9,5,902,0.0,1514,742,4,3,252,2016,1,257,2016
317,984,81,0,295,0.0,95,5,2,4,253,2016,4,253,2016
611,706,21,2,1462,41.55,277,26,5,4,253,2016,6,255,2016
600,957,87,2,1395,0.0,109,40,1,4,253,2016,6,255,2016
600,957,87,2,193,0.0,43,9,4,4,253,2016,6,255,2016
600,957,87,2,882,101.4,676,151,3,4,253,2016,6,255,2016
